location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Albury,2015-11-07,2015/2016,19,6,0,0,,,,,,,,,,,,,,,63.28,25,28.3,15.3,12.8
Albury,2015-11-14,2015/2016,20,10,3,0,,,,,,,,,,,,,,,22.6,27.4,32,14,9.3
Albury,2015-11-21,2015/2016,21,12,1,0,,,,,,,,,,,,,,,0,30.1,36.7,13.9,11.3
Albury,2015-11-28,2015/2016,22,26,9,0,,,,,,,,,,,,,,,0,26.2,33.1,10.2,5
Albury,2015-12-05,2015/2016,23,24,16,0,,,,,,,,,,,,,,,0.41,28.1,31.7,11.1,7.5
Albury,2015-12-12,2015/2016,24,7,3,0,,,,,,,,,,,,,,,10.84,31.1,35.3,17.4,14
Albury,2015-12-19,2015/2016,25,20,6,0,,,,,,,,,,,,,,,0,31.8,36.2,13.2,7.8
Albury,2015-12-26,2015/2016,26,,,,,,,,,,,,,,,,,,11.87,32.5,40.7,17.5,14.9
Albury,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,13.06,30.4,36.5,15.4,10.5
Albury,2016-01-09,2015/2016,28,6,1,0,,,,,,,,,,,,,,,31.06,26.9,32.7,16.8,13.9
Albury,2016-01-16,2015/2016,29,15,7,0,,,,,,,,,,,,,,,0.32,34.8,42.4,18.2,10.7
Albury,2016-01-23,2015/2016,30,16,3,0,,,,,,,,,,,,,,,0.08,32.5,39,17.2,10.4
Albury,2016-01-30,2015/2016,31,,,,,,,,,,,,,,,,,,39.85,29.9,33.5,17.5,16.7
Albury,2016-02-06,2015/2016,32,16,4,0,,,,,,,,,,,,,,,34.92,27.1,29.8,13.9,10.1
Albury,2016-02-13,2015/2016,33,20,14,0,,,,,,,,,,,,,,,0,33.5,34.7,16.2,14.4
Albury,2016-02-20,2015/2016,34,20,10,0,,,,,,,,,,,,,,,0,29.9,37,14.2,10.2
Albury,2016-02-27,2015/2016,35,48,32,0,,,,,,,,,,,,,,,0.22,35,40.3,17.7,13.7
Albury,2016-03-05,2015/2016,36,14,4,0,,,,,,,,,,,,,,,0,34.2,36.8,15.8,14.3
Albury,2016-03-12,2015/2016,37,12,7,0,,,,,,,,,,,,,,,2.41,36.5,38,20.5,18.1
Albury,2016-03-19,2015/2016,38,0,0,0,,,,,,,,,,,,,,,18.52,30.9,34.8,18.6,15.9
Albury,2016-03-26,2015/2016,39,6,0,0,,,,,,,,,,,,,,,12.37,25,27.8,11.9,8.9
Albury,2016-04-02,2015/2016,40,8,1,0,,,,,,,,,,,,,,,1.43,25.2,26.6,10.4,8.6
Albury,2016-04-09,2015/2016,41,9,0,0,,,,,,,,,,,,,,,0.09,25.8,31.1,8.7,6
Albury,2016-04-16,2015/2016,42,6,0,0,,,,,,,,,,,,,,,0.69,25,27.6,8.4,4.8
Albury,2016-04-23,2015/2016,43,6,0,0,,,,,,,,,,,,,,,6.73,25.2,28.3,10.9,8.4
Albury,2016-04-30,2015/2016,44,,,,,,,,,,,,,,,,,,0,25.1,27.6,9,5.3
Albury,2016-05-07,2015/2016,45,,,,,,,,,,,,,,,,,,14.14,20,23.9,9.7,4.1
Albury,2016-05-14,2015/2016,46,,,,,,,,,,,,,,,,,,73.51,18.1,23.3,11.6,7.6
Albury,2016-05-21,2015/2016,47,,,,,,,,,,,,,,,,,,4.87,18.6,21.5,9,6.8
Albury,2016-05-28,2015/2016,48,,,,,,,,,,,,,,,,,,21.37,15.6,20.9,6.3,3
Ballina,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,47.72,27.2,29.3,17.4,13.6
Ballina,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,44.24,25.4,28.8,16.9,14.7
Ballina,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,44.33,27.1,33.2,16.5,14.2
Ballina,2015-11-28,2015/2016,22,,,,,,,,,,,,,,,,,,29.75,29.3,34.4,20.3,19.2
Ballina,2015-12-05,2015/2016,23,262,6,4,,,,,,,,,,,,,,,57.38,26.9,31.3,19.8,16.1
Ballina,2015-12-12,2015/2016,24,60,2,0,,,,,,,,,,,,,,,26.72,28.2,32.9,17.2,15.1
Ballina,2015-12-19,2015/2016,25,149,0,0,,,,,,,,,,,,,,,27.97,26.7,28.5,19.1,16
Ballina,2015-12-26,2015/2016,26,50,0,0,,,,,,,,,,,,,,,21.49,27.4,29.5,18.1,16.2
Ballina,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,56.1,26,28.5,18.2,16.7
Ballina,2016-01-09,2015/2016,28,134,2,2,,,,,,,,,,,,,,,61.35,25.7,27.7,18.1,16.2
Ballina,2016-01-16,2015/2016,29,124,2,0,,,,,,,,,,,,,,,0,28.8,31.2,19,17.1
Ballina,2016-01-23,2015/2016,30,70,6,0,,,,,,,,,,,,,,,27.89,28.3,32.2,17.9,16.2
Ballina,2016-01-30,2015/2016,31,28,1,0,,,,,,,,,,,,,,,10.99,28.8,32.6,20.2,18.6
Ballina,2016-02-06,2015/2016,32,206,2,0,,,,,,,,,,,,,,,39.24,30.9,33.7,21.7,19.5
Ballina,2016-02-13,2015/2016,33,278,3,1,,,,,,,,,,,,,,,49.18,27.1,28,19.9,17.4
Ballina,2016-02-20,2015/2016,34,219,2,0,,,,,,,,,,,,,,,4.96,29.7,32.3,20.5,18.6
Ballina,2016-02-27,2015/2016,35,388,0,0,,,,,,,,,,,,,,,2.29,29.3,30.6,19.4,16.9
Ballina,2016-03-05,2015/2016,36,400,23,0,,,,,,,,,,,,,,,113.62,27.5,28.8,21,19.8
Ballina,2016-03-12,2015/2016,37,108,0,0,,,,,,,,,,,,,,,21.68,28.3,28.7,19.7,18.1
Ballina,2016-03-19,2015/2016,38,1908,20,8,,,,,,,,,,,,,,,82,27.5,29,20.1,18.3
Ballina,2016-03-26,2015/2016,39,846,12,2,,,,,,,,,,,,,,,22.51,26.4,27.7,17.9,16.2
Ballina,2016-04-02,2015/2016,40,1556,40,3,,,,,,,,,,,,,,,49.09,27.5,29.4,17.9,16.1
Ballina,2016-04-09,2015/2016,41,412,6,0,,,,,,,,,,,,,,,2.89,27.9,29.3,17.6,14.4
Ballina,2016-04-16,2015/2016,42,785,19,0,,,,,,,,,,,,,,,38.48,26.7,29.6,18.1,15.3
Ballina,2016-04-23,2015/2016,43,710,12,2,,,,,,,,,,,,,,,5.77,25.4,27,16,14.8
Ballina,2016-04-30,2015/2016,44,554,16,1,,,,,,,,,,,,,,,20.82,24.7,25.3,16.7,15
Ballina,2016-05-07,2015/2016,45,155,3,0,,,,,,,,,,,,,,,7.91,25.9,27.3,15.4,12.2
Ballina,2016-05-14,2015/2016,46,273,4,0,,,,,,,,,,,,,,,0.28,25.3,28,13.9,7.5
Ballina,2016-05-21,2015/2016,47,116,0,0,,,,,,,,,,,,,,,0.21,25.4,26.5,11.3,10.4
Ballina,2016-05-28,2015/2016,48,166,0,0,,,,,,,,,,,,,,,3.4,24.5,27.1,11.9,6.7
Blacktown,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,50.09,25.6,31.9,15.8,12.8
Blacktown,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,5.77,26.1,29.9,14.9,11.9
Blacktown,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,46.54,29.5,40.4,14.9,11.2
Blacktown,2015-11-28,2015/2016,22,,,,,,,,,,,,,,,,,,0,28.3,37,15.9,14
Blacktown,2015-12-05,2015/2016,23,,,,,,,,,,,,,,,,,,1.03,27.9,39,16,11.2
Blacktown,2015-12-12,2015/2016,24,,,,,,,,,,,,,,,,,,3.86,30.7,35.5,17.2,11.5
Blacktown,2015-12-19,2015/2016,25,,,,,,,,,,,,,,,,,,10.74,29.4,34.9,16.4,14.3
Blacktown,2015-12-26,2015/2016,26,,,,,,,,,,,,,,,,,,41.03,29,39.7,16.9,14.4
Blacktown,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,5.49,26.8,29.9,14.6,11.8
Blacktown,2016-01-09,2015/2016,28,,,,,,,,,,,,,,,,,,163.8,23.6,28.2,16.2,13.1
Blacktown,2016-01-16,2015/2016,29,,,,,,,,,,,,,,,,,,34.83,32.3,40,17.8,12.8
Blacktown,2016-01-23,2015/2016,30,,,,,,,,,,,,,,,,,,26.86,31,38.6,17.3,13.4
Blacktown,2016-01-30,2015/2016,31,,,,,,,,,,,,,,,,,,16.2,27.2,31.1,19.9,19.2
Blacktown,2016-02-06,2015/2016,32,,,,,,,,,,,,,,,,,,46.5,28.1,32.1,17.5,14.5
Blacktown,2016-02-13,2015/2016,33,32,18,0,,,,,,,,,,,,,,,0.77,29,31.1,17.4,16.5
Blacktown,2016-02-20,2015/2016,34,41,12,0,,,,,,,,,,,,,,,0,31.3,37.5,18.1,15.3
Blacktown,2016-02-27,2015/2016,35,23,4,0,,,,,,,,,,,,,,,8.31,32.3,40.5,19.6,17.4
Blacktown,2016-03-05,2015/2016,36,12,8,0,,,,,,,,,,,,,,,0.39,30.6,34,18.1,16.9
Blacktown,2016-03-12,2015/2016,37,32,11,0,,,,,,,,,,,,,,,0,32.2,34.9,18.9,16.1
Blacktown,2016-03-19,2015/2016,38,65,22,0,,,,,,,,,,,,,,,8.2,29.6,33.4,19,17.2
Blacktown,2016-03-26,2015/2016,39,14,6,0,,,,,,,,,,,,,,,9.27,25.6,29.9,14.2,11.5
Blacktown,2016-04-02,2015/2016,40,26,5,0,,,,,,,,,,,,,,,3.06,27.1,29.3,16,12.3
Blacktown,2016-04-09,2015/2016,41,38,26,0,,,,,,,,,,,,,,,0.69,27.4,36,16.5,13.9
Blacktown,2016-04-16,2015/2016,42,,,,,,,,,,,,,,,,,,0.19,26.1,29.3,13.4,11
Blacktown,2016-04-23,2015/2016,43,20,2,0,,,,,,,,,,,,,,,2.64,26.2,29.2,14.4,12.8
Blacktown,2016-04-30,2015/2016,44,,,,,,,,,,,,,,,,,,7.64,24.3,27.1,12,10.3
Blacktown,2016-05-07,2015/2016,45,,,,,,,,,,,,,,,,,,2.8,25.7,28,11.3,8.4
Blacktown,2016-05-14,2015/2016,46,,,,,,,,,,,,,,,,,,3.8,23.7,25.6,11.8,7.3
Blacktown,2016-05-21,2015/2016,47,,,,,,,,,,,,,,,,,,0,24.7,28,8.3,6.4
Blacktown,2016-05-28,2015/2016,48,,,,,,,,,,,,,,,,,,0.21,22.3,27.1,8.5,4.6
Bourke,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,52.84,32.2,35.4,19.3,17.7
Bourke,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,13.53,33.4,36.7,19.4,15.6
Bourke,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,2.85,35.3,42.3,18.8,14.7
Bourke,2015-11-28,2015/2016,22,19,6,0,,,,,,,,,,,,,,,0,34.1,40.4,17,13.6
Bourke,2015-12-05,2015/2016,23,34,5,0,,,,,,,,,,,,,,,0.05,34.5,38.2,18.2,15.3
Bourke,2015-12-12,2015/2016,24,,,,,,,,,,,,,,,,,,7.22,38.3,40.8,23.7,21.2
Bourke,2015-12-19,2015/2016,25,,,,,,,,,,,,,,,,,,0.08,37.2,39.5,20.7,16.4
Bourke,2015-12-26,2015/2016,26,,,,,,,,,,,,,,,,,,1.44,36.9,41.5,23.5,20.6
Bourke,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,4.06,34.7,37.9,20.9,16.9
Bourke,2016-01-09,2015/2016,28,,,,,,,,,,,,,,,,,,6.99,32.4,36.2,19.7,17.6
Bourke,2016-01-16,2015/2016,29,,,,,,,,,,,,,,,,,,1.66,39.5,43.5,23,16
Bourke,2016-01-23,2015/2016,30,47,3,0,,,,,,,,,,,,,,,6.96,36.8,40.9,22.3,16.5
Bourke,2016-01-30,2015/2016,31,,,,,,,,,,,,,,,,,,15.85,36.7,39.6,23.8,22.2
Bourke,2016-02-06,2015/2016,32,17,1,0,,,,,,,,,,,,,,,0.97,34.1,37,20.4,15.1
Bourke,2016-02-13,2015/2016,33,,,,,,,,,,,,,,,,,,0.21,36.9,39.4,21.5,19.8
Bourke,2016-02-20,2015/2016,34,18,8,0,,,,,,,,,,,,,,,0,37.1,42.2,20.9,16.9
Bourke,2016-02-27,2015/2016,35,,,,,,,,,,,,,,,,,,0,40.2,42.2,24.4,22.6
Bourke,2016-03-05,2015/2016,36,15,4,0,,,,,,,,,,,,,,,0.29,39.1,39.8,24.6,23.3
Bourke,2016-03-12,2015/2016,37,1,0,0,,,,,,,,,,,,,,,0.48,37.9,38.9,23.6,22.6
Bourke,2016-03-19,2015/2016,38,,,,,,,,,,,,,,,,,,2.68,36.2,39.7,23.6,21.6
Bourke,2016-03-26,2015/2016,39,,,,,,,,,,,,,,,,,,0,30.8,34.9,14.8,12.9
Bourke,2016-04-02,2015/2016,40,,,,,,,,,,,,,,,,,,2.77,29.7,33.1,15.1,9.6
Bourke,2016-04-09,2015/2016,41,,,,,,,,,,,,,,,,,,0,34.2,37.9,16.6,12
Bourke,2016-04-16,2015/2016,42,,,,,,,,,,,,,,,,,,0,30.9,32.6,16.5,13.6
Bourke,2016-04-23,2015/2016,43,,,,,,,,,,,,,,,,,,0.21,31.7,33.8,15.8,14.6
Bourke,2016-04-30,2015/2016,44,,,,,,,,,,,,,,,,,,0,28.9,31.4,15.3,13
Bourke,2016-05-07,2015/2016,45,,,,,,,,,,,,,,,,,,23.45,25.6,28.8,14,10.3
Bourke,2016-05-14,2015/2016,46,,,,,,,,,,,,,,,,,,70.72,23.6,29.4,13.4,7.2
Bourke,2016-05-21,2015/2016,47,,,,,,,,,,,,,,,,,,0.03,24.5,26.6,10.9,8.8
Bourke,2016-05-28,2015/2016,48,,,,,,,,,,,,,,,,,,5.06,22.8,29,9.6,4.2
Central Coast,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,51.65,24.8,29.9,16,12.9
Central Coast,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,34.31,24.6,28,14.6,11.8
Central Coast,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,45.65,28,39.7,14.7,10.5
Central Coast,2015-11-28,2015/2016,22,,,,,,,,,,,,,,,,,,0.08,27.1,38.4,16.1,13.6
Central Coast,2015-12-05,2015/2016,23,,,,,,,,,,,,,,,,,,3.74,26.1,37,16.1,11.2
Central Coast,2015-12-12,2015/2016,24,42,0,6,,,,,,,,,,,,,,,21.16,29,35.5,16.5,11.5
Central Coast,2015-12-19,2015/2016,25,34,1,3,,,,,,,,,,,,,,,26.57,26.8,30,16.3,14.5
Central Coast,2015-12-26,2015/2016,26,15,0,1,,,,,,,,,,,,,,,92.59,26.8,35.3,16.6,14.5
Central Coast,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,15.75,24.4,29.2,14.4,11.6
Central Coast,2016-01-09,2015/2016,28,44,0,12,,,,,,,,,,,,,,,196.62,22.5,25.6,16.3,13.8
Central Coast,2016-01-16,2015/2016,29,61,0,4,,,,,,,,,,,,,,,39.08,30.6,39.1,17.9,13.6
Central Coast,2016-01-23,2015/2016,30,87,0,1,,,,,,,,,,,,,,,33.06,29.5,37,17.2,13.3
Central Coast,2016-01-30,2015/2016,31,12,0,0,,,,,,,,,,,,,,,42.33,26.6,29.1,19.9,18.7
Central Coast,2016-02-06,2015/2016,32,136,2,20,,,,,,,,,,,,,,,18.91,27.4,30.6,17.5,14.6
Central Coast,2016-02-13,2015/2016,33,58,4,1,,,,,,,,,,,,,,,2.11,27.2,28.6,17.4,16.3
Central Coast,2016-02-20,2015/2016,34,94,0,3,,,,,,,,,,,,,,,0.23,29.5,36.4,18.6,16.2
Central Coast,2016-02-27,2015/2016,35,53,0,1,,,,,,,,,,,,,,,8.55,30.3,38.7,19.2,17
Central Coast,2016-03-05,2015/2016,36,,,,,,,,,,,,,,,,,,0.99,28.6,30.9,17.9,16.7
Central Coast,2016-03-12,2015/2016,37,12,0,1,,,,,,,,,,,,,,,0.22,30.2,32.2,18.4,16.1
Central Coast,2016-03-19,2015/2016,38,60,7,6,,,,,,,,,,,,,,,54.26,27.3,30.6,18.6,17
Central Coast,2016-03-26,2015/2016,39,23,11,0,,,,,,,,,,,,,,,23.82,23.8,27.8,13.9,12.6
Central Coast,2016-04-02,2015/2016,40,105,2,24,,,,,,,,,,,,,,,13.55,26.1,27.3,15.9,13.6
Central Coast,2016-04-09,2015/2016,41,160,4,26,,,,,,,,,,,,,,,5.22,26.2,33.8,16.2,14.6
Central Coast,2016-04-16,2015/2016,42,110,7,12,,,,,,,,,,,,,,,6.51,24.3,27.1,13.4,11.2
Central Coast,2016-04-23,2015/2016,43,30,2,0,,,,,,,,,,,,,,,11.5,24.3,27.1,14.2,13
Central Coast,2016-04-30,2015/2016,44,,,,,,,,,,,,,,,,,,9.13,23.2,26.2,12.2,10.1
Central Coast,2016-05-07,2015/2016,45,,,,,,,,,,,,,,,,,,11.96,24,25.1,12.5,9.9
Central Coast,2016-05-14,2015/2016,46,,,,,,,,,,,,,,,,,,1.72,22.9,24.7,12.5,8.6
Central Coast,2016-05-21,2015/2016,47,,,,,,,,,,,,,,,,,,0,24,27,9.1,7.5
Central Coast,2016-05-28,2015/2016,48,,,,,,,,,,,,,,,,,,1.3,21.9,27.2,9.2,6.2
Coffs Harbour,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,44.86,25.6,28.6,17.1,14.7
Coffs Harbour,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,17.6,24.3,27.4,15.5,11.3
Coffs Harbour,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,54.99,26.6,35.1,15.2,13.3
Coffs Harbour,2015-11-28,2015/2016,22,,,,,,,,,,,,,,,,,,3.63,27.6,34.1,18.2,16.1
Coffs Harbour,2015-12-05,2015/2016,23,,,,,,,,,,,,,,,,,,86.89,25.4,31.1,17.4,14.2
Coffs Harbour,2015-12-12,2015/2016,24,20,1,1,,,,,,,,,,,,,,,15.68,27.7,32.7,15.9,12.3
Coffs Harbour,2015-12-19,2015/2016,25,13,2,3,,,,,,,,,,,,,,,15.78,25.9,27.8,17.1,14.4
Coffs Harbour,2015-12-26,2015/2016,26,,,,,,,,,,,,,,,,,,78.99,26.3,30,17.7,14.9
Coffs Harbour,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,2.73,25.2,28,16.7,14.9
Coffs Harbour,2016-01-09,2015/2016,28,26,7,0,,,,,,,,,,,,,,,26.7,24.8,27.2,17.2,15.7
Coffs Harbour,2016-01-16,2015/2016,29,13,1,1,,,,,,,,,,,,,,,0.49,27.9,31.3,18.3,15
Coffs Harbour,2016-01-23,2015/2016,30,17,5,0,,,,,,,,,,,,,,,27.72,27.4,31.8,16.4,14.8
Coffs Harbour,2016-01-30,2015/2016,31,,,,,,,,,,,,,,,,,,47.5,27,30.2,18.8,16.6
Coffs Harbour,2016-02-06,2015/2016,32,26,8,0,,,,,,,,,,,,,,,21.59,29.7,33.5,19.6,18
Coffs Harbour,2016-02-13,2015/2016,33,14,2,0,,,,,,,,,,,,,,,28.61,26.3,27.5,17.6,16.6
Coffs Harbour,2016-02-20,2015/2016,34,32,8,1,,,,,,,,,,,,,,,7.72,29.6,31.7,18.2,14.5
Coffs Harbour,2016-02-27,2015/2016,35,11,1,0,,,,,,,,,,,,,,,6.08,29.2,30.9,18.4,17
Coffs Harbour,2016-03-05,2015/2016,36,12,1,0,,,,,,,,,,,,,,,16.08,27.3,28,19.7,18.5
Coffs Harbour,2016-03-12,2015/2016,37,,,,,,,,,,,,,,,,,,23.2,27.9,29.3,18.3,16.7
Coffs Harbour,2016-03-19,2015/2016,38,,,,,,,,,,,,,,,,,,12.01,27.6,30.1,18.5,17.2
Coffs Harbour,2016-03-26,2015/2016,39,,,,,,,,,,,,,,,,,,9.22,25.5,27.9,16,13.7
Coffs Harbour,2016-04-02,2015/2016,40,,,,,,,,,,,,,,,,,,12.45,26.4,29.4,16.8,13.1
Coffs Harbour,2016-04-09,2015/2016,41,,,,,,,,,,,,,,,,,,2.85,27.1,29.9,16.3,14
Coffs Harbour,2016-04-16,2015/2016,42,,,,,,,,,,,,,,,,,,37.87,25.5,27.9,16.7,13.2
Coffs Harbour,2016-04-23,2015/2016,43,,,,,,,,,,,,,,,,,,16.09,24.2,25.9,13.8,11
Coffs Harbour,2016-04-30,2015/2016,44,,,,,,,,,,,,,,,,,,44.12,23,24.6,14.8,13.2
Coffs Harbour,2016-05-07,2015/2016,45,,,,,,,,,,,,,,,,,,6.85,25.2,26.3,13.5,9.4
Coffs Harbour,2016-05-14,2015/2016,46,,,,,,,,,,,,,,,,,,0.11,24.7,26.3,11.8,4.6
Coffs Harbour,2016-05-21,2015/2016,47,,,,,,,,,,,,,,,,,,0.32,24.6,25.8,10,6.9
Coffs Harbour,2016-05-28,2015/2016,48,,,,,,,,,,,,,,,,,,2.98,22.8,25.9,9.7,3.6
Georges River,2015-11-07,2015/2016,19,,,,,,,,,,,,,,,,,,36.85,25.2,31.1,16.6,14.7
Georges River,2015-11-14,2015/2016,20,,,,,,,,,,,,,,,,,,6.85,25,29.1,15.6,12.2
Georges River,2015-11-21,2015/2016,21,,,,,,,,,,,,,,,,,,38.7,28.8,41.1,15.4,11.8
Georges River,2015-11-28,2015/2016,22,,,,,,,,,,,,,,,,,,0,27,37.5,16.7,14.3
Georges River,2015-12-05,2015/2016,23,,,,,,,,,,,,,,,,,,0,26.3,38,16.8,12.4
Georges River,2015-12-12,2015/2016,24,386,3,277,,,,,,,,,,,,,,,9.75,29.1,35.3,18,12.7
Georges River,2015-12-19,2015/2016,25,94,1,34,,,,,,,,,,,,,,,1,27.2,31.4,17.2,14.7
Georges River,2015-12-26,2015/2016,26,121,3,93,,,,,,,,,,,,,,,39.55,27.5,35.1,17.6,15.1
Georges River,2016-01-02,2015/2016,27,,,,,,,,,,,,,,,,,,4.15,25.1,28.6,15.3,12.7
Georges River,2016-01-09,2015/2016,28,34,3,21,,,,,,,,,,,,,,,116.25,23.1,25.9,16.8,14.3
Georges River,2016-01-16,2015/2016,29,129,1,76,,,,,,,,,,,,,,,41.9,30.7,39.4,18.4,13.3
Georges River,2016-01-23,2015/2016,30,230,26,113,,,,,,,,,,,,,,,29.15,30.1,38,17.9,13.9
Georges River,2016-01-30,2015/2016,31,,,,,,,,,,,,,,,,,,27.7,26.6,29.6,20.5,19.7
Georges River,2016-02-06,2015/2016,32,176,24,82,,,,,,,,,,,,,,,57.15,26.9,30.8,18.1,15.1
Georges River,2016-02-13,2015/2016,33,192,53,81,,,,,,,,,,,,,,,1.45,27.8,29.5,18.4,17.2
Georges River,2016-02-20,2015/2016,34,250,20,127,,,,,,,,,,,,,,,0.05,29.4,36.2,19.2,15.8
Georges River,2016-02-27,2015/2016,35,,,,,,,,,,,,,,,,,,13.35,30.8,38.5,20.5,18.9
Georges River,2016-03-05,2015/2016,36,34,12,6,,,,,,,,,,,,,,,0.35,29.1,31.3,19.4,18.4
Georges River,2016-03-12,2015/2016,37,94,38,18,,,,,,,,,,,,,,,0,30.2,32.8,19.7,17.9
Georges River,2016-03-19,2015/2016,38,100,58,8,,,,,,,,,,,,,,,33.65,28.2,31.4,19.3,18.3
Georges River,2016-03-26,2015/2016,39,23,9,7,,,,,,,,,,,,,,,26.35,24.1,28.9,14.9,13.8
Georges River,2016-04-02,2015/2016,40,132,13,103,,,,,,,,,,,,,,,5.55,25.6,27.6,16.9,14.2
Georges River,2016-04-09,2015/2016,41,,,,,,,,,,,,,,,,,,10.65,26.2,34.7,17.4,15.8
Georges River,2016-04-16,2015/2016,42,74,18,24,,,,,,,,,,,,,,,5.4,24.7,28.1,14.6,13.2
Georges River,2016-04-23,2015/2016,43,40,15,11,,,,,,,,,,,,,,,14.5,24.8,27.4,15.3,13.8
